Ad state,Ad,Description line 1,Description line 2,Display URL,Destination URL,Final URL,Mobile final URL,Tracking template,Custom parameter,Headline 1,Headline 2,Description,Path 1,Path 2,Short headline,Long headline,Business name,Logo ID (responsive),Image ID (responsive),Campaign,Ad group,Status,Labels,Campaign type,Campaign subtype,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Conversions,Cost / conv.,Conv. rate,All conv.,View-through conv.,Ad ID,Ad group ID,Ad type
enabled,Call back API,Initiate phone calls easily.,From/to regular phone numbers & SIP,sonetel.com/call_back_api,,http://sonetel.com/en/help/support-center/help-topics/api/call-back-api/,,,,,,,,,,,, --, --,New | English - North America - search,Call back API,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,74523574922,19104071882,Text ad
enabled,Phone numbers,"In Panama, from $7.80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Panama,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675412482,5196902282,Text ad
enabled,Phone numbers,"In Toronto, from $1.49/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Phone Number - City - Toronto,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675424722,5762466362,Text ad
enabled,Online Phone Number,Buy a local phone number. Fr. $0.99,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number/,http://sonetel.com/en/l/online-number/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number,approved, --,Search Only,All features,2,75,2.67%,5.07,10.14,2.7,0,0,0.00%,0,0,80675406482,17271599522,Text ad
enabled,Buy Phone Number,Get a phone number. From $0.99.,Try free now!,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675407442,17273642882,Text ad
enabled,Virtual number forwarding,"In El Salvador, from $9.10/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - El Salvador,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675411162,5196891362,Text ad
enabled,VOIP Numbers,"In Cyprus, from $5.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Cyprus,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675414762,5196899522,Text ad
enabled,Virtual number forwarding,"In Chile, from $8,50/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Chile,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675415722,5196910682,Text ad
enabled,Virtual number forwarding,"In Madrid, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Call Forwarding - City - Madrid,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420642,5762465402,Text ad
enabled,Online Phone Number,For your business. From $0.99.,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number/,http://sonetel.com/en/l/online-number/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number,approved, --,Search Only,All features,0,1,0.00%,0,0,1,0,0,0.00%,0,0,80675406722,17271599522,Text ad
enabled,Virtual number forwarding,"In Panama, from $7.80/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Panama,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675408762,5196905282,Text ad
enabled,Buy a Local Phone Number,For your business. From $0.99/month,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/local-number/,http://sonetel.com/en/l/local-number/,,,,,,,,,,, --, --,New | English - North America - search,Local phone number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675406122,17271599402,Text ad
enabled,VOIP Numbers,"Czech Republic, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Czech Republic,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675407682,5196912842,Text ad
enabled,Virtual phone numbers,"In Malta, from $6.50/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Malta,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675408522,5196909842,Text ad
enabled,Phone numbers,"In Singapore, from $8.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Singapore,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675408642,5196905162,Text ad
enabled,VOIP Numbers,"In Switzerland, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Switzerland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675414522,5196898562,Text ad
enabled,Virtual number forwarding,"In New York, from $0.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Call Forwarding - City - New York,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675407922,5762465522,Text ad
enabled,Virtual number forwarding,"In Denmark, from $3.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Denmark,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675408282,5196911162,Text ad
enabled,Virtual number forwarding,"In Australia, from $4.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Australia,approved, --,Search Only,All features,0,13,0.00%,0,0,2.5,0,0,0.00%,0,0,80675410082,5196893522,Text ad
enabled,Phone numbers,"In Bahrain, from $9.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Bahrain,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675415962,5196896162,Text ad
enabled,VOIP Numbers,"In Italy, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Italy,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420402,5196913322,Text ad
enabled,VOIP Numbers,"In Bulgaria, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Bulgaria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425922,5196909122,Text ad
enabled,Virtual phone numbers,"In Australia, from $4.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Australia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675409242,5196896522,Text ad
enabled,VOIP Numbers,"In Brazil, from $4.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Brazil,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675410322,5196894002,Text ad
enabled,VOIP Numbers,"In Germany, from $3/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Germany,approved, --,Search Only,All features,0,3,0.00%,0,0,4.7,0,0,0.00%,0,0,80675411402,5196892202,Text ad
enabled,Virtual number forwarding,"In Georgia, from $13/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Georgia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425322,5196911882,Text ad
enabled,VOIP Telephone Numbers,From $0.99 per month.,Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675426642,5196906722,Text ad
enabled,Virtual phone numbers,"In Georgia, from $13/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Georgia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675427362,5196903362,Text ad
enabled,VOIP Numbers,"In Canada, from $1.49/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Canada,approved, --,Search Only,All features,5,223,2.24%,10.35,51.76,4.8,0,0,0.00%,0,0,80675424602,5196891002,Text ad
enabled,VOIP Numbers,"In Austria, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Austria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425082,5196911522,Text ad
enabled,Virtual phone numbers,"In Poland, from $3.50/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Poland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675401322,5196895082,Text ad
enabled,Ad name: Phone system 250 x 250; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985602,5196898082,Image ad
enabled,Ad name: Phone system 336 x 280; 336 x 280,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,01. Sonetel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986082,5196902642,Image ad
enabled,Phone numbers,"In Malta, from $6.50/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Malta,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421842,5196891722,Text ad
enabled,Virtual number forwarding,"In South Korea, from $8.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - South Korea,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675403962,21747927842,Text ad
enabled,Virtual number forwarding,"In Ireland, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Ireland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397842,5196890762,Text ad
enabled,Virtual number forwarding,"In New Zealand, from $4.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - New Zealand,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675425202,5196911642,Text ad
enabled,VOIP Numbers,"In Bahrain, from $9.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Bahrain,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675414642,5196899282,Text ad
enabled,Virtual number forwarding,"In France, from $1.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - France,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675417762,5196907202,Text ad
enabled,VOIP numbers,"In New York, from $0.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,05. VOIP Number - City - New York,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675419922,5762467682,Text ad
enabled,Virtual number forwarding,"In Estonia, from $3.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Estonia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675421362,5196910922,Text ad
enabled,Phone numbers,"In California, from $0.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Phone Number - City - California,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420882,5762465762,Text ad
enabled,Virtual phone numbers,"In Lithuania, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Lithuania,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675404562,5196897482,Text ad
enabled,VOIP Numbers,"In Australia, from $4.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Australia,approved, --,Search Only,All features,0,4,0.00%,0,0,2.8,0,0,0.00%,0,0,80675400722,5196908162,Text ad
enabled,Virtual number forwarding,"In the US, from $0.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - US,approved, --,Search Only,All features,0,3,0.00%,0,0,4.3,0,0,0.00%,0,0,80675397242,5196894842,Text ad
enabled,Phone numbers,"In Switzerland, from $3.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Switzerland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675401802,5196892442,Text ad
enabled,Phone numbers,"In Latvia, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Latvia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675427962,5196911402,Text ad
enabled,Virtual phone numbers,"In Liechtenstein, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Liechtenstein,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675428682,21748654082,Text ad
enabled,US Online Phone Number,Buy a local phone number. Fr. $0.99,Try free now!,www.sonetel.com,,http://sonetel.com/en/l/online-number-usa/,http://sonetel.com/en/l/online-number-usa/,,,,,,,,,,, --, --,New | English - North America - search,Online phone number - USA,approved, --,Search Only,All features,5,103,4.85%,3.37,16.83,2.1,0,0,0.00%,0,0,80675430122,17271599282,Text ad
enabled,Ad name: Phone system 200 x 200; 200 x 200,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985362,5196898082,Image ad
enabled,Get a New Landline Number,Buy a number in any city. Fr. $0.99,Try free now!,sonetel.com,,http://sonetel.com/en/l/landline-number/,http://sonetel.com/en/l/landline-number/,,,,,,,,,,, --, --,New | English - North America - search,Landline,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675109842,17273643002,Text ad
enabled,VOIP Numbers,"In Estonia, from $3.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Estonia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675417522,5196906842,Text ad
enabled,Phone numbers,"In Israel, from $3.70/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Israel,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675422322,5196900602,Text ad
enabled,Virtual number forwarding,"In Mexico, from $7.80/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Mexico,approved, --,Search Only,All features,1,2,50.00%,10.33,10.33,4,0,0,0.00%,0,0,80675423642,5196892802,Text ad
enabled,Virtual number forwarding,"In Argentina, from $8.80/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Argentina,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675424362,5196894362,Text ad
enabled,Ad name: Phone system 728 x 90; 728 x 90,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. Virtual Phone Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675985002,5196898082,Image ad
enabled,Ad name: Phone system 468 x 60; 468 x 60,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987042,5196902882,Image ad
enabled,Virtual number forwarding,"In California, from $0.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Call Forwarding - City - California,ad group paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420522,5762465042,Text ad
enabled,Get a VOIP number,"In Venezuela, from $0.99/month.",Answer calls anywhere worldwide!,sonetel.com/voip-number,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Venezuela,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675403482,21756261602,Text ad
enabled,Virtual number forwarding,"In Finland, from $3.90/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Finland,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675397722,5196890642,Text ad
enabled,Ad name: Phone system 250 x 250; 250 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,02. Call Forwarding,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675986802,5196902882,Image ad
paused,VOIP Numbers,"In Argentina, from $8,80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Liechtenstein,paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675418242,21756261122,Text ad
enabled,International Number,Buy a local phone number anywhere.,From $0.99. Try free now!,www.sonetel.com,,http://sonetel.com/en/l/international-number/,http://sonetel.com/en/l/international-number/,,,,,,,,,,, --, --,New | English - North America - search,International phone numbers,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675420162,17271609002,Text ad
enabled,VOIP Numbers,"In New Zealand, from $4.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - New Zealand,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675423522,5196897002,Text ad
enabled,Virtual phone numbers,"In Germany, from $3/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Virtual Phone Number - Germany,approved, --,Search Only,All features,0,1,0.00%,0,0,2,0,0,0.00%,0,0,80675423762,5196892922,Text ad
enabled,Virtual phone numbers,"In Toronto, from $1.49/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,05. Virtual Phone Number - City - Toronto,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675429522,5762467082,Text ad
enabled,Phone numbers,"In Georgia, from $13/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Georgia,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675398802,5196900122,Text ad
enabled,VOIP Numbers,"In Portugal, from $1.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Portugal,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675400842,5196908522,Text ad
paused,VOIP Numbers,"In Argentina, from $8,80/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Malaysia,paused, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675428202,21756261242,Text ad
enabled,Ad name: Phone system 300 x 250; 300 x 250,,,www.sonetel.com,,http://sonetel.com/en/l/home/,http://sonetel.com/en/l/home/,,,,,,,,,,, --, --,New | English - North America - search,03. VOIP Number,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675987162,5196906722,Image ad
enabled,Get a VOIP number,"In Algeria, from $8.90/month.",Answer calls anywhere worldwide!,sonetel.com/voip-number,,http://sonetel.com/en/l/voip-number/,http://sonetel.com/en/l/voip-number/,,,,,,,,,,, --, --,New | English - North America - search,VOIP Number - Algeria,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675405162,21756260762,Text ad
enabled,Virtual number forwarding,"In Malta, from $6.50/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Malta,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675401562,5196897122,Text ad
enabled,Phone numbers,"In Australia, from $4.90/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - Australia,approved, --,Search Only,All features,0,5,0.00%,0,0,2.2,0,0,0.00%,0,0,80675426402,5196905762,Text ad
enabled,Phone numbers,"In the US, from $0.99/month.",Answer calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/phone-number/,http://sonetel.com/en/l/phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Phone Number - US,approved, --,Search Only,All features,0,24,0.00%,0,0,4.4,0,0,0.00%,0,0,80675427482,5196903722,Text ad
enabled,Virtual number forwarding,"In Turkey, from $8.99/month.",Forward calls anywhere worldwide.,sonetel.com,,http://sonetel.com/en/l/virtual-phone-number/,http://sonetel.com/en/l/virtual-phone-number/,,,,,,,,,,, --, --,New | English - North America - search,Call Forwarding - Turkey,approved, --,Search Only,All features,0,0,0.00%,0,0,0,0,0,0.00%,0,0,80675428562,21747927722,Text ad
